Rxn name,Rxn description,Formula,Gene-reaction association,Genes,Subsystem,Reversible,LB,UB,Objective
DM_doxopa,DM doxopa,doxopa[c]  -> ,,,Exchange,0,0,1000,0
DM_tripeptide_c_,tripeptide demand,tripeptide[c]  -> ,,,Exchange,0,0,1000,0
DNMPPA,Dihydroneopterin monophosphate dephosphorylase,dhpmp[c] + h2o[c]  -> dhnpt[c] + pi[c] ,,,Cofactor and Prosthetic Group Biosynthesis Folate Biosynthesis,0,0,1000,0
DNTAep,N N bis 3 5 dinitrotolyl amine extrusion pump,35dnta[c] + h[p]  -> 35dnta[e] + h[c] ,( PP_3425  and  PP_3426  and  PP_3427 ),PP_3425 PP_3426 PP_3427,Xenobiotic tolerance,0,0,1000,0
DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,ahdt[c] + h2o[c]  -> dhpmp[c] + h[c] + ppi[c] ,,,Cofactor and Prosthetic Group Biosynthesis Folate Biosynthesis,0,0,1000,0
DOPAtex,dopamine transport via diffusion extracellular to periplasm ,dopa[e]  <=> dopa[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DOPAtpp,DOPA transport periplasm ,dopa[p]  <=> dopa[c] ,,,Transport Inner Membrane,1,-1000,1000,0
DOPDH,ketoglutarate semialdehyde dehydrogenase,25dop[c] + h2o[c] + nadp[c]  <=> akg[c] + 2 h[c] + nadph[c] ,( PP_3602  or  PP_1256 ),PP_1256 PP_3602,Alternate Carbon Ascorbate and Aldarate Metabolism,1,-1000,1000,0
DORNabcpp,D Ornithine transport via ABC system periplasm ,atp[c] + h2o[c] + orn_D[p]  -> adp[c] + h[c] + orn_D[c] + pi[c] ,( PP_0280  and  PP_0281  and  PP_0282  and  PP_0283 ),PP_0280 PP_0281 PP_0282 PP_0283,Transport ABC system,0,0,1000,0
DORNtex,D ornithine transport via diffusion extracellular to periplasm ,orn_D[e]  <=> orn_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DPCOAK,dephospho CoA kinase,atp[c] + dpcoa[c]  -> adp[c] + coa[c] + h[c] ,PP_0631,PP_0631,Cofactor and Prosthetic Group Biosynthesis Pantothenate and CoA Biosynthesis,0,0,1000,0
DPHEt2rpp,D phenylalanine reversible transport via proton symport periplasm ,h[p] + phe_D[p]  <=> h[c] + phe_D[c] ,,,Transport Inner Membrane,1,-1000,1000,0
DPHEtex,D phenylalanine transport via diffusion extracellular to periplasm ,phe_D[e]  <=> phe_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DPR,2 dehydropantoate 2 reductase,2dhp[c] + h[c] + nadph[c]  -> nadp[c] + pant_R[c] ,( PP_2998  or  PP_1351  or  PP_2325 ),PP_1351 PP_2325 PP_2998,Cofactor and Prosthetic Group Biosynthesis Pantothenate and CoA Biosynthesis,0,0,1000,0
DPROabcpp,D proline transport via ABC system periplasm ,atp[c] + h2o[c] + pro_D[p]  -> adp[c] + h[c] + pi[c] + pro_D[c] ,,,Transport ABC system,0,0,1000,0
DPROtex,D proline transport via diffusion extracellular to periplasm ,pro_D[e]  <=> pro_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DSBAO1,DsbA protein reoxidation reaction aerobic ,dsbard[p] + q8[c]  -> dsbaox[p] + q8h2[c] ,( ( PP_0127  and  PP_0190 )  or  ( PP_0127  and  PP_0809 ) ),PP_0127 PP_0190 PP_0809,Unassigned,0,0,1000,0
DSBCGT,DsbCglutathione thiotransferase,dsbcox[p] + 2 gthrd[p]  -> dsbcrd[p] + gthox[p] ,PP_1469,PP_1469,Unassigned,0,0,1000,0
DSBDR,DsbD reductase,dsbdox[c] + trdrd[c]  -> dsbdrd[c] + trdox[c] ,( ( PP_0561  and  PP_5215 )  or  ( PP_0561  and  PP_0510 )  or  ( PP_0561  and  PP_5069 )  or  ( PP_4235  and  PP_5215 )  or  ( PP_4235  and  PP_0510 )  or  ( PP_4235  and  PP_5069 ) ),PP_0510 PP_0561 PP_4235 PP_5069 PP_5215,Unassigned,0,0,1000,0
DSBGGT,DsbGglutathione thiotransferase,dsbgox[p] + 2 gthrd[p]  -> dsbgrd[p] + gthox[p] ,PP_4237,PP_4237,Unassigned,0,0,1000,0
DSERt2pp,D serine transport in via proton symport periplasm ,h[p] + ser_D[p]  -> h[c] + ser_D[c] ,PP_4840,PP_4840,Transport Inner Membrane,0,0,1000,0
DSERtex,D serine transport via diffusion extracellular to periplasm ,ser_D[e]  <=> ser_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DTMPK,dTMP kinase,atp[c] + dtmp[c]  <=> adp[c] + dtdp[c] ,,,Pyrimidine Metabolism,1,-1000,1000,0
DTYRt2rpp,D tyrosine reversible transport via proton symport periplasm ,h[p] + tyr_D[p]  <=> h[c] + tyr_D[c] ,,,Transport Inner Membrane,1,-1000,1000,0
DTYRtex,D tyrosine transport via diffusion extracellular to periplasm ,tyr_D[e]  <=> tyr_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DURAD,dihydrouracil dehydrogenase NADP ,56dura[c] + nadp[c]  <=> h[c] + nadph[c] + ura[c] ,( PP_4038  and  PP_4037 ),PP_4037 PP_4038,Alternate Carbon and Nitrogen source Nucleotide Metabolism,1,-1000,1000,0
DURAD2,dihydrothymin dehydrogenase NADP ,56dthm[c] + nadp[c]  <=> h[c] + nadph[c] + thym[c] ,( PP_4038  and  PP_4037 ),PP_4037 PP_4038,Alternate Carbon and Nitrogen source Nucleotide Metabolism,1,-1000,1000,0
DUTPDP,dUTP diphosphatase,dutp[c] + h2o[c]  -> dump[c] + h[c] + ppi[c] ,PP_5286,PP_5286,Pyrimidine Metabolism,0,0,1000,0
DVALabcpp,D valine transport via ABC system periplasm ,atp[c] + h2o[c] + val_D[p]  -> adp[c] + h[c] + pi[c] + val_D[c] ,( PP_4863  and  PP_4864  and  PP_4866  and  PP_4867  and  PP_4865 ),PP_4863 PP_4864 PP_4865 PP_4866 PP_4867,Transport ABC system,0,0,1000,0
DVALtex,D valine transport via diffusion extracellular to periplasm ,val_D[e]  <=> val_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
DXPRIi,1 deoxy D xylulose reductoisomerase,dxyl5p[c] + h[c] + nadph[c]  -> 2me4p[c] + nadp[c] ,PP_1597,PP_1597,Cofactor and Prosthetic Group Biosynthesis Terpenoid backbone biosynthesis,0,0,1000,0
DXPS,1 deoxy D xylulose 5 phosphate synthase,g3p[c] + h[c] + pyr[c]  -> co2[c] + dxyl5p[c] ,PP_0527,PP_0527,Cofactor and Prosthetic Group Biosynthesis Terpenoid backbone biosynthesis,0,0,1000,0
D_LACt2pp,D lactate transport via proton symport periplasm ,h[p] + lac_D[p]  <=> h[c] + lac_D[c] ,PP_4735,PP_4735,Transport Inner Membrane,1,-1000,1000,0
D_LACtex,D lactate transport via diffusion extracellular to periplasm ,lac_D[e]  <=> lac_D[p] ,,,Transport Outer Membrane,1,-1000,1000,0
E4PD,Erythrose 4 phosphate dehydrogenase,e4p[c] + h2o[c] + nad[c]  <=> 4per[c] + 2 h[c] + nadh[c] ,PP_4964,PP_4964,Cofactor and Prosthetic Group Biosynthesis Vitamin B6 Metabolism,1,-1000,1000,0
EAR100y,enoyl acyl carrier protein reductase NADPH n C100 ,h[c] + nadph[c] + tdec2eACP[c]  -> dcaACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR120y,enoyl acyl carrier protein reductase NADPH n C120 ,h[c] + nadph[c] + tddec2eACP[c]  -> ddcaACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR121y,enoyl acyl carrier protein reductase NADPH n C121 ,h[c] + nadph[c] + t3c5ddeceACP[c]  -> cddec5eACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR140y,enoyl acyl carrier protein reductase NADPH n C140 ,h[c] + nadph[c] + tmrs2eACP[c]  -> myrsACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR141y,enoyl acyl carrier protein reductase NADPH n C141 ,h[c] + nadph[c] + t3c7mrseACP[c]  -> nadp[c] + tdeACP[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR160y,enoyl acyl carrier protein reductase NADPH n C160 ,h[c] + nadph[c] + tpalm2eACP[c]  -> nadp[c] + palmACP[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR161y,enoyl acyl carrier protein reductase NADPH n C161 ,h[c] + nadph[c] + t3c9palmeACP[c]  -> hdeACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR180y,enoyl acyl carrier protein reductase NADPH n C180 ,h[c] + nadph[c] + toctd2eACP[c]  -> nadp[c] + ocdcaACP[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR181y,enoyl acyl carrier protein reductase NADPH n C181 ,h[c] + nadph[c] + t3c11vaceACP[c]  -> nadp[c] + octeACP[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR40y,enoyl acyl carrier protein reductase NADPH n C40 ,but2eACP[c] + h[c] + nadph[c]  -> butACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR60y,enoyl acyl carrier protein reductase NADPH n C60 ,h[c] + nadph[c] + thex2eACP[c]  -> hexACP[c] + nadp[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
EAR80y,enoyl acyl carrier protein reductase NADPH n C80 ,h[c] + nadph[c] + toct2eACP[c]  -> nadp[c] + ocACP[c] ,,,Fatty Acid Biosynthesis,0,0,1000,0
ECOAE,3 hydroxyacyl CoA dehydratase 3 hydroxybutanoyl CoA ,3hbcoa[c]  <=> 3hbcoa_R[c] ,PP_2136,PP_2136,Butanoate Metabolism,1,-1000,1000,0
ECOAH1,3 hydroxyacyl CoA dehydratase 3 hydroxybutanoyl CoA ,3hbcoa[c]  <=> b2coa[c] + h2o[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH12,3 hydroxyacyl CoA dehydratase 3 hydroxyisobutyryl CoA mitochondria ,2mp2coa[c] + h2o[c]  -> 3hibutcoa[c] ,,,Valine leucine and isoleucine degradation,0,0,1000,0
ECOAH14,3 hydroxyacyl CoA dehydratase 3 hydroxyheptanoyl CoA ,h2o[c] + hp2coa[c]  <=> 3hhpcoa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH15,3 hydroxyacyl CoA dehydratase 3 hydroxynonanoyl CoA ,h2o[c] + nona2coa[c]  <=> 3hnonacoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH16,3 hydroxyacyl CoA dehydratase 3 hydroxyphenyldecanoyl CoA ,h2o[c] + pdca2coa[c]  <=> 3hpdecacoa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH17,3 hydroxyacyl CoA dehydratase 3 hydroxyphenylnonanoyl CoA ,h2o[c] + pnona2coa[c]  <=> 3hpnonacoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH18,3 hydroxyacyl CoA dehydratase 3 hydroxyphenyloctanoyl CoA ,h2o[c] + pocta2coa[c]  <=> 3hpoctacoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH19,3 hydroxyacyl CoA dehydratase 3 hydroxyphenylheptanoyl CoA ,h2o[c] + php2coa[c]  <=> 3hphpcoa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH2,3 hydroxyacyl CoA dehydratase 3 hydroxyhexanoyl CoA ,3hhcoa[c]  <=> h2o[c] + hx2coa[c] ,( PP_2217  or  PP_2136  or  PP_2047 ),PP_2047 PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH20,3 hydroxyacyl CoA dehydratase 3 hydroxyphenylhexanoyl CoA ,h2o[c] + phxa2coa[c]  <=> 3hphxacoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH21,3 hydroxyacyl CoA dehydratase 3 hydroxyphenylpentanoyl CoA ,h2o[c] + ppt2coa[c]  <=> 3hpptcoa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH22,3 hydroxyacyl CoA dehydratase 3 hydroxyphenylbutyryl CoA ,h2o[c] + pb2coa[c]  <=> 3hpbcoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH23,3 hydroxyacyl CoA dehydratase 3 hydroxy 6 acetylthiohexanoyl CoA ,6ath2coa[c] + h2o[c]  <=> 3h6athcoa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH24,3 hydroxyacyl CoA dehydratase 3 hydroxy 4 acetylthiobutanoyl CoA ,4atb2coa[c] + h2o[c]  <=> 3h4atbcoa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH25,3 hydroxyacyl CoA dehydratase 3 hydroxy 11Z octadecenyl CoA ,3hvacccoa[c]  <=> h2o[c] + vacc2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH26,3 hydroxyacyl CoA dehydratase 3 hydroxy 9Z hexadecenyl CoA ,3hhdccoa[c]  <=> h2o[c] + hd2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH27,3 hydroxyacyl CoA dehydratase 3 hydroxy 7Z tetradecenyl CoA ,3htdccoa[c]  <=> h2o[c] + tde2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH28,3 hydroxyacyl CoA dehydratase 3 hydroxy 5Z dodedecenyl CoA ,3hddccoa[c]  <=> dde2coa[c] + h2o[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH29,3 hydroxyacyl CoA dehydratase 3 hydroxy 9Z octadecenyl CoA ,3hodecoa[c]  <=> h2o[c] + ode2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH3,3 hydroxyacyl CoA dehydratase 3 hydroxyoctanoyl CoA ,3hocoa[c]  <=> h2o[c] + oc2coa[c] ,( PP_2136  or  PP_2217  or  PP_2047 ),PP_2047 PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH30,3 hydroxyacyl CoA dehydratase 3 hydroxy 7Z hexadecenyl CoA ,3hhdd7coa[c]  <=> h2o[c] + hdd7_2_coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH31,3 hydroxyacyl CoA dehydratase 3 hydroxy 5Z tetradecenyl CoA ,3hdd5coa[c]  <=> h2o[c] + tded5_2_coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH32,3 hydroxyacyl CoA dehydratase 3 hydroxy 6Z octadecenyl CoA ,3hptslacoa[c]  <=> h2o[c] + ptsla2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH33,3 hydroxyacyl CoA dehydratase 3 hydroxy 4Z hexadecenyl CoA ,3hhdd4coa[c]  <=> h2o[c] + hdd4_2_coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH34,3 hydroxyacyl CoA dehydratase 3 hydroxy 9Z 12Z octadec dienyl CoA ,3hlnlccoa[c]  <=> h2o[c] + lnlc2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH35,3 hydroxyacyl CoA dehydratase 3 hydroxy 7Z 10Z hexadec dienyl CoA ,3hhd710coa[c]  <=> h2o[c] + hd710_2_coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH36,3 hydroxyacyl CoA dehydratase 3 hydroxy 5Z 8Z tetradec dienyl CoA ,3hhd58coa[c]  <=> h2o[c] + td58_2_coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH37,3 hydroxyacyl CoA dehydratase 3 hydroxy 6Z dodedecenyl CoA ,3hdd6coa[c]  <=> dd6_2_coa[c] + h2o[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH38,3 hydroxyacyl CoA dehydratase 3 hydroxy 4Z decenyl CoA ,3hdec4coa[c]  <=> dec4_2_coa[c] + h2o[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH4,3 hydroxyacyl CoA dehydratase 3 hydroxydecanoyl CoA ,3hdcoa[c]  <=> dc2coa[c] + h2o[c] ,( PP_2136  or  PP_2217  or  PP_2047 ),PP_2047 PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH5,3 hydroxyacyl CoA dehydratase 3 hydroxydodecanoyl CoA ,3hddcoa[c]  <=> dd2coa[c] + h2o[c] ,( PP_2217  or  PP_2136  or  PP_2047 ),PP_2047 PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH6,3 hydroxyacyl CoA dehydratase 3 hydroxytetradecanoyl CoA ,3htdcoa[c]  <=> h2o[c] + td2coa[c] ,( PP_2217  or  PP_2136  or  PP_2047 ),PP_2047 PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH7,3 hydroxyacyl CoA dehydratase 3 hydroxyhexadecanoyl CoA ,3hhdcoa[c]  <=> h2o[c] + hdd2coa[c] ,( PP_2217  or  PP_2136 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH8,3 hydroxyacyl CoA dehydratase 3 hydroxyoctadecanoyl CoA ,3hodcoa[c]  <=> h2o[c] + od2coa[c] ,( PP_2136  or  PP_2217 ),PP_2136 PP_2217,Fatty Acid Metabolism,1,-1000,1000,0
ECOAH9ir,2 Methylprop 2 enoyl CoA 2 Methylbut 2 enoyl CoA ,2mb2coa[c] + h2o[c]  -> 3hmbcoa[c] ,,,Valine leucine and isoleucine degradation,0,0,1000,0
ECTOH,ectoine hydrolase,ecto_L[c] + h2o[c]  -> aac24dab[c] ,PP_4432,PP_4432,Alternate Carbon and Nitrogen source Ectoine Metabolism,0,0,1000,0
ECTOabcpp,L ectoine transport via ABC system periplasm ,atp[c] + ecto_L[p] + h2o[c]  -> adp[c] + ecto_L[c] + h[c] + pi[c] ,( PP_4425  and  PP_4428  and  PP_4427  and  PP_4426 ),PP_4425 PP_4426 PP_4427 PP_4428,Transport ABC system,0,0,1000,0
ECTOtex,L ectoine transport via diffusion extracellular to periplasm ,ecto_L[e]  <=> ecto_L[p] ,,,Transport Outer Membrane,1,-1000,1000,0
EDA,2 dehydro 3 deoxy phosphogluconate aldolase,2ddg6p[c]  -> g3p[c] + pyr[c] ,PP_1024,PP_1024,Glycolysis,0,0,1000,0
EDD,6 phosphogluconate dehydratase,6pgc[c]  -> 2ddg6p[c] + h2o[c] ,PP_1010,PP_1010,Glycolysis,0,0,1000,0
EDTXS1_kt,Endotoxin Synthesis lauroyl transferase ,ddcaACP[c] + kdo2lipid4_kt[c]  -> ACP[c] + kdo2lipid4L_kt[c] ,( PP_1735  or  PP_0063 ),PP_0063 PP_1735,Cell Envelope Biosynthesis Lipid A Biosynthesis,0,0,1000,0
EDTXS2_kt,Endotoxin Synthesis myristoyl transferase ,ddcaACP[c] + kdo2lipid4L_kt[c]  -> ACP[c] + lipa_kt[c] ,( PP_0063  or  PP_1735 ),PP_0063 PP_1735,Cell Envelope Biosynthesis Lipid A Biosynthesis,0,0,1000,0
EDTXS5_kt,Endotoxin Synthesis lauroyl transferase kdo independent ,ddcaACP[c] + lipidA_kt[c]  -> ACP[c] + lipid4L_kt[c] ,( PP_0063  or  PP_1735 ),PP_0063 PP_1735,Cell Envelope Biosynthesis Lipid A Biosynthesis,0,0,1000,0
EDTXS6_kt,Endotoxin Synthesis myristoyl transferase 2 kdo independent ,ddcaACP[c] + lipid4L_kt[c]  -> ACP[c] + lipa2_kt[c] ,( PP_0063  or  PP_1735 ),PP_0063 PP_1735,Cell Envelope Biosynthesis Lipid A Biosynthesis,0,0,1000,0
EGMEACPR,Enoylglutaryl ACP methyl ester reductase,egmeACP[c] + h[c] + nadph[c]  -> gmeACP[c] + nadp[c] ,,,Cofactor and Prosthetic Group Biosynthesis Biotin Biosynthesis,0,0,1000,0
ENO,enolase,2pg[c]  <=> h2o[c] + pep[c] ,PP_1612,PP_1612,Gluconeogenesis,1,-1000,1000,0
EPMEACPR,Enoylpimeloyl ACP methyl ester reductase,epmeACP[c] + h[c] + nadph[c]  -> nadp[c] + pmeACP[c] ,,,Cofactor and Prosthetic Group Biosynthesis Biotin Biosynthesis,0,0,1000,0
ETHAAL,Ethanolamine ammonia lyase,etha[c]  -> acald[c] + nh4[c] ,( PP_0543  and  PP_0542 ),PP_0542 PP_0543,Alternate Carbon and Nitrogen source Amines and Polyamines Metabolism,0,0,1000,0
ETHAt2pp,ethanolamine transport in via proton symport,etha[p] + h[p]  -> etha[c] + h[c] ,PP_0544,PP_0544,Transport Inner Membrane,0,0,1000,0
ETHAtex,ethanolamine transport via diffusion extracellular ,etha[e]  <=> etha[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ETHSO3abcpp,ethanesulfonate transport via ABC system periplasm ,atp[c] + ethso3[p] + h2o[c]  -> adp[c] + ethso3[c] + h[c] + pi[c] ,( ( PP_0233  and  PP_0232  and  PP_0231 )  or  ( PP_0237  and  PP_0240  and  PP_0239 ) ),PP_0231 PP_0232 PP_0233 PP_0237 PP_0239 PP_0240,Transport ABC system,0,0,1000,0
ETHSO3tex,ethanesulfonate transport via diffusion extracellular to periplasm ,ethso3[e]  <=> ethso3[p] ,PP_0234,PP_0234,Transport Outer Membrane,1,-1000,1000,0
ETOHtex,ethanol transport via diffusion extracellular to periplasm ,etoh[e]  <=> etoh[p] ,,,Transport Outer Membrane,1,-1000,1000,0
ETOHtrpp,ethanol reversible transport via diffusion periplasm ,etoh[p]  <=> etoh[c] ,PP_s0001,PP_s0001,Transport Inner Membrane,1,-1000,1000,0
EX_12dgr160(e),1 2 Diacyl sn glycerol dihexadecanoyl n C160 exchange,12dgr160[e]  <=> ,,,Exchange,1,0,1000,0
EX_12dgr180(e),1 2 Diacyl sn glycerol dioctadecanoyl n C180 exchange,12dgr180[e]  <=> ,,,Exchange,1,0,1000,0
EX_13dampp(e),1 3 Diaminopropane exchange,13dampp[e]  <=> ,,,Exchange,1,0,1000,0
EX_15dap(e),1 5 Diaminopentane exchange,15dap[e]  <=> ,,,Exchange,1,0,1000,0
EX_1ag160(e),1 Acyl sn glycerol hexadecanoate exchange,1ag160[e]  <=> ,,,Exchange,1,0,1000,0
EX_1ag180(e),1 Acyl sn glycerol octadecanoate exchange,1ag180[e]  <=> ,,,Exchange,1,0,1000,0
EX_1ag181d9(e),1 Acyl sn glycerol nC181d9 exchange,1ag181d9[e]  <=> ,,,Exchange,1,0,1000,0
EX_1ag182d9d12(e),1 Acyl sn glycerol nC182d9d12 exchange,1ag182d9d12[e]  <=> ,,,Exchange,1,0,1000,0
EX_25dkglcn(e),2 5 diketo D gluconate exchange,25dkglcn[e]  <=> ,,,Exchange,1,0,1000,0
EX_26dap_M(e),meso 2 6 Diaminoheptanedioate exchange,26dap_M[e]  <=> ,,,Exchange,1,0,1000,0
EX_2ameph(e), 2 Aminoethyl phosphonate exchange,2ameph[e]  <=> ,,,Exchange,1,0,1000,0
EX_2ddglcn(e),2 Dehydro 3 deoxy D gluconate exchange,2ddglcn[e]  <=> ,,,Exchange,1,0,1000,0
EX_2dhglcn(e),2 Dehydro D gluconate exchange,2dhglcn[e]  <=> ,,,Exchange,1,0,1000,0
EX_2m35mdntha(e),N 2 methyl 3 5 dinitrophenyl 4 methyl 3 5 dinitroaniline exchange,2m35mdntha[e]  <=> ,,,Exchange,1,0,1000,0
EX_34dhbz(e),3 4 Dihydroxybenzoate exchange,34dhbz[e]  <=> ,,,Exchange,1,0,1000,0
EX_34dhcinm(e),3 4 Dihydroxy trans cinnamate exchange,34dhcinm[e]  <=> ,,,Exchange,1,0,1000,0
EX_34dhphe(e),3 4 Dihydroxy L phenylalanine exchange,34dhphe[e]  <=> ,,,Exchange,1,0,1000,0
EX_35dnta(e),N N bis 3 5 dinitrotolyl amine exchange,35dnta[e]  <=> ,,,Exchange,1,0,1000,0
EX_3h4atb(e),3 Hydroxy 4 acetylthiobutanoic acid exchange,3h4atb[e]  <=> ,,,Exchange,1,0,1000,0
EX_3mb(e),3 Methylbutanoic acid exchange,3mb[e]  <=> ,,,Exchange,1,0,1000,0
EX_3oxoadp(e),3 Oxoadipate exchange,3oxoadp[e]  <=> ,,,Exchange,1,0,1000,0
EX_4abut(e),4 Aminobutanoate exchange,4abut[e]  <=> ,,,Exchange,1,0,1000,0
EX_4hbz(e),4 Hydroxybenzoate exchange,4hbz[e]  <=> ,,,Exchange,1,0,1000,0
EX_4hpro_DC(e),cis 4 Hydroxy D proline exchange,4hpro_DC[e]  <=> ,,,Exchange,1,0,1000,0
EX_4hpro_LT(e),trans 4 Hydroxy L proline exchange,4hpro_LT[e]  <=> ,,,Exchange,1,0,1000,0
EX_5aptn(e),5 Aminopentanoate exchange,5aptn[e]  <=> ,,,Exchange,1,0,1000,0
EX_5mcsn(e),5 Methylcytosine exchange,5mcsn[e]  <=> ,,,Exchange,1,0,1000,0
EX_5oxpro(e),5 Oxoproline exchange,5oxpro[e]  <=> ,,,Exchange,1,0,1000,0
EX_6atha(e),6 acetylthiohexanoic acid exchange,6atha[e]  <=> ,,,Exchange,1,0,1000,0
EX_6hnac(e),6 Hydroxynicotinate exchange,6hnac[e]  <=> ,,,Exchange,1,0,1000,0
EX_D_met(e),D methionine exchange,D_met[e]  <=> ,,,Exchange,1,0,1000,0
EX_LalaLglu(e),L alanine L glutamate exchange,LalaLglu[e]  <=> ,,,Exchange,1,0,1000,0
EX_Ncbmpts(e),N Carbamoylputrescine exchange,Ncbmpts[e]  <=> ,,,Exchange,1,0,1000,0
EX_R3hdec4e(e), R 3 Hydroxy 4Z decenic acid exchange,R3hdec4e[e]  <=> ,,,Exchange,1,0,1000,0
EX_R_3h4atba(e), R 3 Hydroxy 4 acetylthiobutanoic acid exchange,R_3h4atba[e]  <=> ,,,Exchange,1,0,1000,0
EX_R_3h6atha(e), R 3 Hydroxy 6acetylthiohexanoic acid exchange,R_3h6atha[e]  <=> ,,,Exchange,1,0,1000,0
EX_R_3hcmrs7e(e), R 3 hydroxy cis myristol 7 en exchange,R_3hcmrs7e[e]  <=> ,,,Exchange,1,0,1000,0
EX_R_3hdcaa(e), R 3 hydroxydecanoic acid exchange,R_3hdcaa[e]  <=> ,,,Exchange,1,0,1000,0
